sample_id,condition,k_irrelevant,image_path,contact_sheet_path,gt_bbox,gt_crop_position,question,options_shuffled,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,num_evidence_crops,seed,inference_time_sec,error
direct_attributes/sa_10033,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10033.jpg,outputs/contact_sheets/direct_attributes__sa_10033/gt_plus_1_irrelevant.jpg,"[1648.0, 678.0, 29.0, 81.0]",1,Is the flag red or white?,"[""The color of the flag is white."", ""The color of the flag is red.""]",A,The color of the flag is white.,A,A,The color of the flag is white.,True,2,42,0.9854,
direct_attributes/sa_10033,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10033.jpg,outputs/contact_sheets/direct_attributes__sa_10033/gt_plus_4_irrelevant.jpg,"[1648.0, 678.0, 29.0, 81.0]",5,Is the flag red or white?,"[""The color of the flag is white."", ""The color of the flag is red.""]",A,The color of the flag is white.,A,A,The color of the flag is white.,True,5,42,1.1854,
direct_attributes/sa_10033,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10033.jpg,outputs/contact_sheets/direct_attributes__sa_10033/gt_plus_8_irrelevant.jpg,"[1648.0, 678.0, 29.0, 81.0]",8,Is the flag red or white?,"[""The color of the flag is white."", ""The color of the flag is red.""]",A,The color of the flag is white.,A,A,The color of the flag is white.,True,9,42,1.1845,
direct_attributes/sa_10052,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10052.jpg,outputs/contact_sheets/direct_attributes__sa_10052/original_only.jpg,"[2583.0, 1227.0, 94.0, 58.0]",,What is the color of the plastic basin?,"[""The color of the plastic basin is pink."", ""The color of the plastic basin is yellow."", ""The color of the plastic basin is blue."", ""The color of the plastic basin is white.""]",A,The color of the plastic basin is pink.,(A),A,The color of the plastic basin is pink.,True,0,42,0.8450,
direct_attributes/sa_10052,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10052.jpg,outputs/contact_sheets/direct_attributes__sa_10052/gt_crop_only.jpg,"[2583.0, 1227.0, 94.0, 58.0]",1,What is the color of the plastic basin?,"[""The color of the plastic basin is pink."", ""The color of the plastic basin is yellow."", ""The color of the plastic basin is blue."", ""The color of the plastic basin is white.""]",A,The color of the plastic basin is pink.,(A),A,The color of the plastic basin is pink.,True,1,42,1.0511,
direct_attributes/sa_10052,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10052.jpg,outputs/contact_sheets/direct_attributes__sa_10052/gt_plus_1_irrelevant.jpg,"[2583.0, 1227.0, 94.0, 58.0]",1,What is the color of the plastic basin?,"[""The color of the plastic basin is pink."", ""The color of the plastic basin is yellow."", ""The color of the plastic basin is blue."", ""The color of the plastic basin is white.""]",A,The color of the plastic basin is pink.,(A),A,The color of the plastic basin is pink.,True,2,42,1.0543,
direct_attributes/sa_10052,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10052.jpg,outputs/contact_sheets/direct_attributes__sa_10052/gt_plus_4_irrelevant.jpg,"[2583.0, 1227.0, 94.0, 58.0]",1,What is the color of the plastic basin?,"[""The color of the plastic basin is pink."", ""The color of the plastic basin is yellow."", ""The color of the plastic basin is blue."", ""The color of the plastic basin is white.""]",A,The color of the plastic basin is pink.,(A),A,The color of the plastic basin is pink.,True,5,42,1.2449,
direct_attributes/sa_10052,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10052.jpg,outputs/contact_sheets/direct_attributes__sa_10052/gt_plus_8_irrelevant.jpg,"[2583.0, 1227.0, 94.0, 58.0]",7,What is the color of the plastic basin?,"[""The color of the plastic basin is pink."", ""The color of the plastic basin is yellow."", ""The color of the plastic basin is blue."", ""The color of the plastic basin is white.""]",A,The color of the plastic basin is pink.,A,A,The color of the plastic basin is pink.,True,9,42,1.2116,
direct_attributes/sa_10204,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10204.jpg,outputs/contact_sheets/direct_attributes__sa_10204/original_only.jpg,"[520.0, 1002.0, 64.0, 29.0]",,What is the color of the van?,"[""The color of the van is silver."", ""The color of the van is red."", ""The color of the van is black."", ""The color of the van is white.""]",B,The color of the van is red.,(B),B,The color of the van is red.,True,0,42,0.8565,
direct_attributes/sa_10204,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10204.jpg,outputs/contact_sheets/direct_attributes__sa_10204/gt_crop_only.jpg,"[520.0, 1002.0, 64.0, 29.0]",1,What is the color of the van?,"[""The color of the van is silver."", ""The color of the van is red."", ""The color of the van is black."", ""The color of the van is white.""]",B,The color of the van is red.,(B),B,The color of the van is red.,True,1,42,1.0495,
direct_attributes/sa_10204,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10204.jpg,outputs/contact_sheets/direct_attributes__sa_10204/gt_plus_1_irrelevant.jpg,"[520.0, 1002.0, 64.0, 29.0]",1,What is the color of the van?,"[""The color of the van is silver."", ""The color of the van is red."", ""The color of the van is black."", ""The color of the van is white.""]",B,The color of the van is red.,B,B,The color of the van is red.,True,2,42,1.0180,
direct_attributes/sa_10204,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10204.jpg,outputs/contact_sheets/direct_attributes__sa_10204/gt_plus_4_irrelevant.jpg,"[520.0, 1002.0, 64.0, 29.0]",1,What is the color of the van?,"[""The color of the van is silver."", ""The color of the van is red."", ""The color of the van is black."", ""The color of the van is white.""]",B,The color of the van is red.,(B),B,The color of the van is red.,True,5,42,1.2408,
direct_attributes/sa_10204,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10204.jpg,outputs/contact_sheets/direct_attributes__sa_10204/gt_plus_8_irrelevant.jpg,"[520.0, 1002.0, 64.0, 29.0]",6,What is the color of the van?,"[""The color of the van is silver."", ""The color of the van is red."", ""The color of the van is black."", ""The color of the van is white.""]",B,The color of the van is red.,B,B,The color of the van is red.,True,9,42,1.2122,
direct_attributes/sa_10225,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10225.jpg,outputs/contact_sheets/direct_attributes__sa_10225/original_only.jpg,"[1403.0, 998.0, 65.0, 184.0]",,Does the kid have curly hair or straight hair?,"[""The kid has straight hair."", ""The kid has curly hair.""]",B,The kid has curly hair.,A,A,The kid has straight hair.,False,0,42,0.7936,
direct_attributes/sa_10225,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10225.jpg,outputs/contact_sheets/direct_attributes__sa_10225/gt_crop_only.jpg,"[1403.0, 998.0, 65.0, 184.0]",1,Does the kid have curly hair or straight hair?,"[""The kid has straight hair."", ""The kid has curly hair.""]",B,The kid has curly hair.,B,B,The kid has curly hair.,True,1,42,0.9821,
direct_attributes/sa_10225,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10225.jpg,outputs/contact_sheets/direct_attributes__sa_10225/gt_plus_1_irrelevant.jpg,"[1403.0, 998.0, 65.0, 184.0]",1,Does the kid have curly hair or straight hair?,"[""The kid has straight hair."", ""The kid has curly hair.""]",B,The kid has curly hair.,B,B,The kid has curly hair.,True,2,42,0.9811,
direct_attributes/sa_10225,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10225.jpg,outputs/contact_sheets/direct_attributes__sa_10225/gt_plus_4_irrelevant.jpg,"[1403.0, 998.0, 65.0, 184.0]",1,Does the kid have curly hair or straight hair?,"[""The kid has straight hair."", ""The kid has curly hair.""]",B,The kid has curly hair.,A,A,The kid has straight hair.,False,5,42,1.1868,
direct_attributes/sa_10225,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10225.jpg,outputs/contact_sheets/direct_attributes__sa_10225/gt_plus_8_irrelevant.jpg,"[1403.0, 998.0, 65.0, 184.0]",9,Does the kid have curly hair or straight hair?,"[""The kid has straight hair."", ""The kid has curly hair.""]",B,The kid has curly hair.,(B),B,The kid has curly hair.,True,9,42,1.3132,
direct_attributes/sa_10415,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10415.jpg,outputs/contact_sheets/direct_attributes__sa_10415/original_only.jpg,"[383.0, 1246.0, 22.0, 43.0]",,What is the color of the fire hydrant?,"[""The color of the fire hydrant is yellow."", ""The color of the fire hydrant is white."", ""The color of the fire hydrant is black."", ""The color of the fire hydrant is red.""]",A,The color of the fire hydrant is yellow.,(A),A,The color of the fire hydrant is yellow.,True,0,42,0.9258,
direct_attributes/sa_10415,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10415.jpg,outputs/contact_sheets/direct_attributes__sa_10415/gt_crop_only.jpg,"[383.0, 1246.0, 22.0, 43.0]",1,What is the color of the fire hydrant?,"[""The color of the fire hydrant is yellow."", ""The color of the fire hydrant is white."", ""The color of the fire hydrant is black."", ""The color of the fire hydrant is red.""]",A,The color of the fire hydrant is yellow.,(A),A,The color of the fire hydrant is yellow.,True,1,42,1.0574,
direct_attributes/sa_10415,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10415.jpg,outputs/contact_sheets/direct_attributes__sa_10415/gt_plus_1_irrelevant.jpg,"[383.0, 1246.0, 22.0, 43.0]",1,What is the color of the fire hydrant?,"[""The color of the fire hydrant is yellow."", ""The color of the fire hydrant is white."", ""The color of the fire hydrant is black."", ""The color of the fire hydrant is red.""]",A,The color of the fire hydrant is yellow.,(A),A,The color of the fire hydrant is yellow.,True,2,42,1.0533,
direct_attributes/sa_10415,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10415.jpg,outputs/contact_sheets/direct_attributes__sa_10415/gt_plus_4_irrelevant.jpg,"[383.0, 1246.0, 22.0, 43.0]",5,What is the color of the fire hydrant?,"[""The color of the fire hydrant is yellow."", ""The color of the fire hydrant is white."", ""The color of the fire hydrant is black."", ""The color of the fire hydrant is red.""]",A,The color of the fire hydrant is yellow.,(A),A,The color of the fire hydrant is yellow.,True,5,42,1.2453,
direct_attributes/sa_10415,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10415.jpg,outputs/contact_sheets/direct_attributes__sa_10415/gt_plus_8_irrelevant.jpg,"[383.0, 1246.0, 22.0, 43.0]",9,What is the color of the fire hydrant?,"[""The color of the fire hydrant is yellow."", ""The color of the fire hydrant is white."", ""The color of the fire hydrant is black."", ""The color of the fire hydrant is red.""]",A,The color of the fire hydrant is yellow.,A,A,The color of the fire hydrant is yellow.,True,9,42,1.2216,
direct_attributes/sa_10701,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10701.jpg,outputs/contact_sheets/direct_attributes__sa_10701/original_only.jpg,"[1146.0, 785.0, 25.0, 27.0]",,What is the color of the paraglider?,"[""The color of the paraglider is white."", ""The color of the paraglider is red."", ""The color of the paraglider is blue."", ""The color of the paraglider is pink.""]",C,The color of the paraglider is blue.,(A),A,The color of the paraglider is white.,False,0,42,0.8567,
direct_attributes/sa_10701,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10701.jpg,outputs/contact_sheets/direct_attributes__sa_10701/gt_crop_only.jpg,"[1146.0, 785.0, 25.0, 27.0]",1,What is the color of the paraglider?,"[""The color of the paraglider is white."", ""The color of the paraglider is red."", ""The color of the paraglider is blue."", ""The color of the paraglider is pink.""]",C,The color of the paraglider is blue.,(C),C,The color of the paraglider is blue.,True,1,42,1.0575,
direct_attributes/sa_10701,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10701.jpg,outputs/contact_sheets/direct_attributes__sa_10701/gt_plus_1_irrelevant.jpg,"[1146.0, 785.0, 25.0, 27.0]",1,What is the color of the paraglider?,"[""The color of the paraglider is white."", ""The color of the paraglider is red."", ""The color of the paraglider is blue."", ""The color of the paraglider is pink.""]",C,The color of the paraglider is blue.,(C),C,The color of the paraglider is blue.,True,2,42,1.0801,
direct_attributes/sa_10701,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10701.jpg,outputs/contact_sheets/direct_attributes__sa_10701/gt_plus_4_irrelevant.jpg,"[1146.0, 785.0, 25.0, 27.0]",4,What is the color of the paraglider?,"[""The color of the paraglider is white."", ""The color of the paraglider is red."", ""The color of the paraglider is blue."", ""The color of the paraglider is pink.""]",C,The color of the paraglider is blue.,(C),C,The color of the paraglider is blue.,True,5,42,1.2657,
direct_attributes/sa_10701,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10701.jpg,outputs/contact_sheets/direct_attributes__sa_10701/gt_plus_8_irrelevant.jpg,"[1146.0, 785.0, 25.0, 27.0]",2,What is the color of the paraglider?,"[""The color of the paraglider is white."", ""The color of the paraglider is red."", ""The color of the paraglider is blue."", ""The color of the paraglider is pink.""]",C,The color of the paraglider is blue.,(C),C,The color of the paraglider is blue.,True,9,42,1.2664,
direct_attributes/sa_10720,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10720.jpg,outputs/contact_sheets/direct_attributes__sa_10720/original_only.jpg,"[1448.0, 343.0, 76.0, 122.0]",,How many people are in the oil painting?,"[""There are 4 people in the oil painting."", ""There are 1 person in the oil painting."", ""There are 2 people in the oil painting."", ""There are no person in the oil painting.""]",C,There are 2 people in the oil painting.,(D),D,There are no person in the oil painting.,False,0,42,0.8512,
direct_attributes/sa_10720,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10720.jpg,outputs/contact_sheets/direct_attributes__sa_10720/gt_crop_only.jpg,"[1448.0, 343.0, 76.0, 122.0]",1,How many people are in the oil painting?,"[""There are 4 people in the oil painting."", ""There are 1 person in the oil painting."", ""There are 2 people in the oil painting."", ""There are no person in the oil painting.""]",C,There are 2 people in the oil painting.,(B),B,There are 1 person in the oil painting.,False,1,42,1.0774,
direct_attributes/sa_10720,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10720.jpg,outputs/contact_sheets/direct_attributes__sa_10720/gt_plus_1_irrelevant.jpg,"[1448.0, 343.0, 76.0, 122.0]",2,How many people are in the oil painting?,"[""There are 4 people in the oil painting."", ""There are 1 person in the oil painting."", ""There are 2 people in the oil painting."", ""There are no person in the oil painting.""]",C,There are 2 people in the oil painting.,D,D,There are no person in the oil painting.,False,2,42,1.0431,
direct_attributes/sa_10720,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10720.jpg,outputs/contact_sheets/direct_attributes__sa_10720/gt_plus_4_irrelevant.jpg,"[1448.0, 343.0, 76.0, 122.0]",1,How many people are in the oil painting?,"[""There are 4 people in the oil painting."", ""There are 1 person in the oil painting."", ""There are 2 people in the oil painting."", ""There are no person in the oil painting.""]",C,There are 2 people in the oil painting.,(D),D,There are no person in the oil painting.,False,5,42,1.3478,
direct_attributes/sa_10720,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10720.jpg,outputs/contact_sheets/direct_attributes__sa_10720/gt_plus_8_irrelevant.jpg,"[1448.0, 343.0, 76.0, 122.0]",6,How many people are in the oil painting?,"[""There are 4 people in the oil painting."", ""There are 1 person in the oil painting."", ""There are 2 people in the oil painting."", ""There are no person in the oil painting.""]",C,There are 2 people in the oil painting.,(D),D,There are no person in the oil painting.,False,9,42,1.4019,
direct_attributes/sa_10885,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10885.jpg,outputs/contact_sheets/direct_attributes__sa_10885/original_only.jpg,"[317.0, 493.0, 40.0, 110.0]",,Is the flag blue and yellow or red and yellow?,"[""The color of the flag is blue and yellow."", ""The color of the flag is red and yellow.""]",A,The color of the flag is blue and yellow.,(A),A,The color of the flag is blue and yellow.,True,0,42,1.0043,
direct_attributes/sa_10885,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10885.jpg,outputs/contact_sheets/direct_attributes__sa_10885/gt_crop_only.jpg,"[317.0, 493.0, 40.0, 110.0]",1,Is the flag blue and yellow or red and yellow?,"[""The color of the flag is blue and yellow."", ""The color of the flag is red and yellow.""]",A,The color of the flag is blue and yellow.,A,A,The color of the flag is blue and yellow.,True,1,42,1.0319,
direct_attributes/sa_10885,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10885.jpg,outputs/contact_sheets/direct_attributes__sa_10885/gt_plus_1_irrelevant.jpg,"[317.0, 493.0, 40.0, 110.0]",2,Is the flag blue and yellow or red and yellow?,"[""The color of the flag is blue and yellow."", ""The color of the flag is red and yellow.""]",A,The color of the flag is blue and yellow.,A,A,The color of the flag is blue and yellow.,True,2,42,1.0588,
direct_attributes/sa_10885,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10885.jpg,outputs/contact_sheets/direct_attributes__sa_10885/gt_plus_4_irrelevant.jpg,"[317.0, 493.0, 40.0, 110.0]",4,Is the flag blue and yellow or red and yellow?,"[""The color of the flag is blue and yellow."", ""The color of the flag is red and yellow.""]",A,The color of the flag is blue and yellow.,A,A,The color of the flag is blue and yellow.,True,5,42,1.2491,
direct_attributes/sa_10885,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10885.jpg,outputs/contact_sheets/direct_attributes__sa_10885/gt_plus_8_irrelevant.jpg,"[317.0, 493.0, 40.0, 110.0]",7,Is the flag blue and yellow or red and yellow?,"[""The color of the flag is blue and yellow."", ""The color of the flag is red and yellow.""]",A,The color of the flag is blue and yellow.,A,A,The color of the flag is blue and yellow.,True,9,42,1.2058,
direct_attributes/sa_10919,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10919.jpg,outputs/contact_sheets/direct_attributes__sa_10919/original_only.jpg,"[1403.0, 723.0, 63.0, 32.0]",,What is the color of the SUV car?,"[""The color of the SUV car is blue."", ""The color of the SUV car is red."", ""The color of the SUV car is black."", ""The color of the SUV car is silver.""]",D,The color of the SUV car is silver.,A,A,The color of the SUV car is blue.,False,0,42,0.8821,
direct_attributes/sa_10919,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10919.jpg,outputs/contact_sheets/direct_attributes__sa_10919/gt_crop_only.jpg,"[1403.0, 723.0, 63.0, 32.0]",1,What is the color of the SUV car?,"[""The color of the SUV car is blue."", ""The color of the SUV car is red."", ""The color of the SUV car is black."", ""The color of the SUV car is silver.""]",D,The color of the SUV car is silver.,A,A,The color of the SUV car is blue.,False,1,42,1.0516,
direct_attributes/sa_10919,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10919.jpg,outputs/contact_sheets/direct_attributes__sa_10919/gt_plus_1_irrelevant.jpg,"[1403.0, 723.0, 63.0, 32.0]",2,What is the color of the SUV car?,"[""The color of the SUV car is blue."", ""The color of the SUV car is red."", ""The color of the SUV car is black."", ""The color of the SUV car is silver.""]",D,The color of the SUV car is silver.,A,A,The color of the SUV car is blue.,False,2,42,1.0510,
direct_attributes/sa_10919,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10919.jpg,outputs/contact_sheets/direct_attributes__sa_10919/gt_plus_4_irrelevant.jpg,"[1403.0, 723.0, 63.0, 32.0]",5,What is the color of the SUV car?,"[""The color of the SUV car is blue."", ""The color of the SUV car is red."", ""The color of the SUV car is black."", ""The color of the SUV car is silver.""]",D,The color of the SUV car is silver.,(D),D,The color of the SUV car is silver.,True,5,42,1.2717,
direct_attributes/sa_10919,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10919.jpg,outputs/contact_sheets/direct_attributes__sa_10919/gt_plus_8_irrelevant.jpg,"[1403.0, 723.0, 63.0, 32.0]",4,What is the color of the SUV car?,"[""The color of the SUV car is blue."", ""The color of the SUV car is red."", ""The color of the SUV car is black."", ""The color of the SUV car is silver.""]",D,The color of the SUV car is silver.,(D),D,The color of the SUV car is silver.,True,9,42,1.2707,
direct_attributes/sa_10997,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10997.jpg,outputs/contact_sheets/direct_attributes__sa_10997/original_only.jpg,"[661.0, 880.0, 73.0, 150.0]",,What kind of animal is in the poster?,"[""The animal in the poster is a dog."", ""The animal in the poster is a cat."", ""The animal in the poster is a dove."", ""The animal in the poster is a horse.""]",C,The animal in the poster is a dove.,(C),C,The animal in the poster is a dove.,True,0,42,0.8505,
direct_attributes/sa_10997,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10997.jpg,outputs/contact_sheets/direct_attributes__sa_10997/gt_crop_only.jpg,"[661.0, 880.0, 73.0, 150.0]",1,What kind of animal is in the poster?,"[""The animal in the poster is a dog."", ""The animal in the poster is a cat."", ""The animal in the poster is a dove."", ""The animal in the poster is a horse.""]",C,The animal in the poster is a dove.,(C),C,The animal in the poster is a dove.,True,1,42,1.0730,
direct_attributes/sa_10997,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10997.jpg,outputs/contact_sheets/direct_attributes__sa_10997/gt_plus_1_irrelevant.jpg,"[661.0, 880.0, 73.0, 150.0]",2,What kind of animal is in the poster?,"[""The animal in the poster is a dog."", ""The animal in the poster is a cat."", ""The animal in the poster is a dove."", ""The animal in the poster is a horse.""]",C,The animal in the poster is a dove.,(C),C,The animal in the poster is a dove.,True,2,42,1.0742,
direct_attributes/sa_10997,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10997.jpg,outputs/contact_sheets/direct_attributes__sa_10997/gt_plus_4_irrelevant.jpg,"[661.0, 880.0, 73.0, 150.0]",5,What kind of animal is in the poster?,"[""The animal in the poster is a dog."", ""The animal in the poster is a cat."", ""The animal in the poster is a dove."", ""The animal in the poster is a horse.""]",C,The animal in the poster is a dove.,(C),C,The animal in the poster is a dove.,True,5,42,1.2807,
direct_attributes/sa_10997,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_10997.jpg,outputs/contact_sheets/direct_attributes__sa_10997/gt_plus_8_irrelevant.jpg,"[661.0, 880.0, 73.0, 150.0]",5,What kind of animal is in the poster?,"[""The animal in the poster is a dog."", ""The animal in the poster is a cat."", ""The animal in the poster is a dove."", ""The animal in the poster is a horse.""]",C,The animal in the poster is a dove.,(C),C,The animal in the poster is a dove.,True,9,42,1.2872,
direct_attributes/sa_11290,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11290.jpg,outputs/contact_sheets/direct_attributes__sa_11290/original_only.jpg,"[1973.0, 1232.0, 59.0, 37.0]",,What is the color of the umbrella?,"[""The color of the umbrella is blue."", ""The color of the umbrella is red."", ""The color of the umbrella is black."", ""The color of the umbrella is white.""]",A,The color of the umbrella is blue.,(A),A,The color of the umbrella is blue.,True,0,42,0.8844,
direct_attributes/sa_11290,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11290.jpg,outputs/contact_sheets/direct_attributes__sa_11290/gt_crop_only.jpg,"[1973.0, 1232.0, 59.0, 37.0]",1,What is the color of the umbrella?,"[""The color of the umbrella is blue."", ""The color of the umbrella is red."", ""The color of the umbrella is black."", ""The color of the umbrella is white.""]",A,The color of the umbrella is blue.,(A),A,The color of the umbrella is blue.,True,1,42,1.0756,
direct_attributes/sa_11290,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11290.jpg,outputs/contact_sheets/direct_attributes__sa_11290/gt_plus_1_irrelevant.jpg,"[1973.0, 1232.0, 59.0, 37.0]",2,What is the color of the umbrella?,"[""The color of the umbrella is blue."", ""The color of the umbrella is red."", ""The color of the umbrella is black."", ""The color of the umbrella is white.""]",A,The color of the umbrella is blue.,(A),A,The color of the umbrella is blue.,True,2,42,1.0600,
direct_attributes/sa_11290,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11290.jpg,outputs/contact_sheets/direct_attributes__sa_11290/gt_plus_4_irrelevant.jpg,"[1973.0, 1232.0, 59.0, 37.0]",3,What is the color of the umbrella?,"[""The color of the umbrella is blue."", ""The color of the umbrella is red."", ""The color of the umbrella is black."", ""The color of the umbrella is white.""]",A,The color of the umbrella is blue.,(A),A,The color of the umbrella is blue.,True,5,42,1.2482,
direct_attributes/sa_11290,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11290.jpg,outputs/contact_sheets/direct_attributes__sa_11290/gt_plus_8_irrelevant.jpg,"[1973.0, 1232.0, 59.0, 37.0]",4,What is the color of the umbrella?,"[""The color of the umbrella is blue."", ""The color of the umbrella is red."", ""The color of the umbrella is black."", ""The color of the umbrella is white.""]",A,The color of the umbrella is blue.,(A),A,The color of the umbrella is blue.,True,9,42,1.2538,
direct_attributes/sa_11370,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11370.jpg,outputs/contact_sheets/direct_attributes__sa_11370/original_only.jpg,"[980.0, 613.0, 12.0, 43.0]",,What is the color of the earring?,"[""The color of the earring is pink."", ""The color of the earring is red."", ""The color of the earring is blue."", ""The color of the earring is silver.""]",C,The color of the earring is blue.,(C),C,The color of the earring is blue.,True,0,42,0.8584,
direct_attributes/sa_11370,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11370.jpg,outputs/contact_sheets/direct_attributes__sa_11370/gt_crop_only.jpg,"[980.0, 613.0, 12.0, 43.0]",1,What is the color of the earring?,"[""The color of the earring is pink."", ""The color of the earring is red."", ""The color of the earring is blue."", ""The color of the earring is silver.""]",C,The color of the earring is blue.,D,D,The color of the earring is silver.,False,1,42,1.0214,
direct_attributes/sa_11370,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11370.jpg,outputs/contact_sheets/direct_attributes__sa_11370/gt_plus_1_irrelevant.jpg,"[980.0, 613.0, 12.0, 43.0]",2,What is the color of the earring?,"[""The color of the earring is pink."", ""The color of the earring is red."", ""The color of the earring is blue."", ""The color of the earring is silver.""]",C,The color of the earring is blue.,D,D,The color of the earring is silver.,False,2,42,1.0296,
