seed,shard_id,num_shards,sample_index,sample_id,category,condition,k_irrelevant,status,original_image_path,gt_crop_path,irrelevant_crop_paths,all_image_paths_used,image_kinds_in_order,image_sizes_in_order,gt_crop_position,gt_crop_hash,gt_crop_file_hash,gt_crop_width,gt_crop_height,original_image_hash,full_image_processed_hash,prompt_text,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,valid_output,input_token_count,estimated_visual_token_count,per_image_visual_token_counts,distractor_visual_token_fraction,output_token_count,finish_reason,generation_time_sec,max_new_tokens,do_sample,processor_min_pixels,processor_max_pixels,crop_long_side,attn_implementation,dtype,error_message
43,4,8,164,relative_position/sa_23098,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg,outputs/crops/relative_position__sa_23098/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_06.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_03.png"", ""outputs/crops/relative_position__sa_23098/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_06.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",2,7bc2c1e8c28ed81a0c5921755a852d75f3faa0f042d7e8550d1c8aa86cf44373,91b3d157ba17d33c8a2a56fb9a82213bec8239185aea576e91ac2ce5abb34604,448,28,920ee19619c00bf4d047508abda10fc3473e77dcb965c5ba2f9fe956f08912be,78a6adc50cbe4179ad6d6a2d58a202b556d05602420124b7140a239bb4d5b091,"Is the cyclist on the left or right side of the woman's handbag?
(A) The cyclist is on the left side of the woman's handbag.
(B) The cyclist is on the right side of the woman's handbag.",A,The cyclist is on the left side of the woman's handbag.,A,A,The cyclist is on the left side of the woman's handbag.,True,True,4143,14204,"[4988, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",0.57673895,2,eos,3.0960,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,169,relative_position/sa_24464,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_24464.jpg,outputs/crops/relative_position__sa_24464/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_24464.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_00.png"", ""outputs/crops/relative_position__sa_24464/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 28], [448, 33]]",2,621cdcac5740cf3d3743c5ec3d233f899a0e5d49baa8d6938910b1764a35f8c1,73f72c5545c1550cf2a2b3ebcc4c5051ed3c7daf1d33209c64ff3d562ffb2caf,448,33,d5c7c6cee7746acf226e48897c89367eb4b4d30a322d40e9b4ce813e2457a53c,948baacc0cd0d7ae3fc46f5747fef1bb116bf1d203bc0bcb52dd8743da24a14a,"Is the woman with a backpack on the left or right side of the person with a beanie?
(A) The woman with a backpack is on the right side of the person with a beanie.
(B) The woman with a backpack is on the left side of the person with a beanie.",B,The woman with a backpack is on the left side of the person with a beanie.,B,B,The woman with a backpack is on the left side of the person with a beanie.,True,True,2039,7192,"[4988, 1024, 1180]",0.14238042,2,eos,1.2461,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,169,relative_position/sa_24464,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_24464.jpg,outputs/crops/relative_position__sa_24464/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_24464.jpg"", ""outputs/crops/relative_position__sa_24464/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_01.png""]","[""original"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [448, 33], [448, 28], [448, 28], [448, 28], [448, 51]]",1,621cdcac5740cf3d3743c5ec3d233f899a0e5d49baa8d6938910b1764a35f8c1,73f72c5545c1550cf2a2b3ebcc4c5051ed3c7daf1d33209c64ff3d562ffb2caf,448,33,d5c7c6cee7746acf226e48897c89367eb4b4d30a322d40e9b4ce813e2457a53c,948baacc0cd0d7ae3fc46f5747fef1bb116bf1d203bc0bcb52dd8743da24a14a,"Is the woman with a backpack on the left or right side of the person with a beanie?
(A) The woman with a backpack is on the right side of the person with a beanie.
(B) The woman with a backpack is on the left side of the person with a beanie.",B,The woman with a backpack is on the left side of the person with a beanie.,B,B,The woman with a backpack is on the left side of the person with a beanie.,True,True,2996,10392,"[4988, 1180, 1024, 1024, 1024, 1152]",0.40646651,2,eos,2.0021,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,169,relative_position/sa_24464,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_24464.jpg,outputs/crops/relative_position__sa_24464/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_07.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_24464.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_24464/irrelevant_07.png"", ""outputs/crops/relative_position__sa_24464/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 51], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 33]]",9,621cdcac5740cf3d3743c5ec3d233f899a0e5d49baa8d6938910b1764a35f8c1,73f72c5545c1550cf2a2b3ebcc4c5051ed3c7daf1d33209c64ff3d562ffb2caf,448,33,d5c7c6cee7746acf226e48897c89367eb4b4d30a322d40e9b4ce813e2457a53c,948baacc0cd0d7ae3fc46f5747fef1bb116bf1d203bc0bcb52dd8743da24a14a,"Is the woman with a backpack on the left or right side of the person with a beanie?
(A) The woman with a backpack is on the right side of the person with a beanie.
(B) The woman with a backpack is on the left side of the person with a beanie.",B,The woman with a backpack is on the left side of the person with a beanie.,B,B,The woman with a backpack is on the left side of the person with a beanie.,True,True,4229,14488,"[4988, 1152, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1180]",0.57426836,2,eos,3.1668,64,False,200704,1003520,448,sdpa,bfloat16,
43,6,8,182,relative_position/sa_33280,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg,outputs/crops/relative_position__sa_33280/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg"", ""outputs/crops/relative_position__sa_33280/gt.png""]","[""original"", ""gt""]","[[3976, 1500], [448, 28]]",1,7a991772d3cb4bb817190b45f7e9d706f650e425e611cd7ef88442f5609cc406,faa9c4c3b086b86d5638cab6ef71edb51b04e73395fe16b479483289060f36c4,448,28,9210728931a826428b0f17d2340f36418a5d64e0c1c88d5af9fd66b8412284c8,950a4e8082b5657e264715d2959cf87d5b7d9dce0afe81a3f86cc11110aad4ec,"Is the scooter on the left or right side of the cyclist?
(A) The scooter is on the right side of the cyclist.
(B) The scooter is on the left side of the cyclist.",A,The scooter is on the right side of the cyclist.,B,B,The scooter is on the left side of the cyclist.,False,True,1639,5896,"[4872, 1024]",0.00000000,2,eos,0.9692,64,False,200704,1003520,448,sdpa,bfloat16,
43,6,8,182,relative_position/sa_33280,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg,outputs/crops/relative_position__sa_33280/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_00.png"", ""outputs/crops/relative_position__sa_33280/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[3976, 1500], [448, 28], [448, 28]]",2,7a991772d3cb4bb817190b45f7e9d706f650e425e611cd7ef88442f5609cc406,faa9c4c3b086b86d5638cab6ef71edb51b04e73395fe16b479483289060f36c4,448,28,9210728931a826428b0f17d2340f36418a5d64e0c1c88d5af9fd66b8412284c8,950a4e8082b5657e264715d2959cf87d5b7d9dce0afe81a3f86cc11110aad4ec,"Is the scooter on the left or right side of the cyclist?
(A) The scooter is on the right side of the cyclist.
(B) The scooter is on the left side of the cyclist.",A,The scooter is on the right side of the cyclist.,B,B,The scooter is on the left side of the cyclist.,False,True,1949,6920,"[4872, 1024, 1024]",0.14797688,2,eos,1.1955,64,False,200704,1003520,448,sdpa,bfloat16,
43,6,8,182,relative_position/sa_33280,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg,outputs/crops/relative_position__sa_33280/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_02.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg"", ""outputs/crops/relative_position__sa_33280/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_02.png""]","[""original"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[3976, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",1,7a991772d3cb4bb817190b45f7e9d706f650e425e611cd7ef88442f5609cc406,faa9c4c3b086b86d5638cab6ef71edb51b04e73395fe16b479483289060f36c4,448,28,9210728931a826428b0f17d2340f36418a5d64e0c1c88d5af9fd66b8412284c8,950a4e8082b5657e264715d2959cf87d5b7d9dce0afe81a3f86cc11110aad4ec,"Is the scooter on the left or right side of the cyclist?
(A) The scooter is on the right side of the cyclist.
(B) The scooter is on the left side of the cyclist.",A,The scooter is on the right side of the cyclist.,A,A,The scooter is on the right side of the cyclist.,True,True,2872,9992,"[4872, 1024, 1024, 1024, 1024, 1024]",0.40992794,2,eos,1.8800,64,False,200704,1003520,448,sdpa,bfloat16,
43,6,8,182,relative_position/sa_33280,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg,outputs/crops/relative_position__sa_33280/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_06.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_33280.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_03.png"", ""outputs/crops/relative_position__sa_33280/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_33280/irrelevant_06.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[3976, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",3,7a991772d3cb4bb817190b45f7e9d706f650e425e611cd7ef88442f5609cc406,faa9c4c3b086b86d5638cab6ef71edb51b04e73395fe16b479483289060f36c4,448,28,9210728931a826428b0f17d2340f36418a5d64e0c1c88d5af9fd66b8412284c8,950a4e8082b5657e264715d2959cf87d5b7d9dce0afe81a3f86cc11110aad4ec,"Is the scooter on the left or right side of the cyclist?
(A) The scooter is on the right side of the cyclist.
(B) The scooter is on the left side of the cyclist.",A,The scooter is on the right side of the cyclist.,A,A,The scooter is on the right side of the cyclist.,True,True,4105,14088,"[4872, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",0.58148779,2,eos,3.0566,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,216,relative_position/sa_64257,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops/relative_position__sa_64257/gt.png""]","[""original"", ""gt""]","[[2622, 1500], [448, 28]]",1,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,1693,6100,"[5076, 1024]",0.00000000,2,eos,0.9996,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,216,relative_position/sa_64257,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops/relative_position__sa_64257/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_00.png""]","[""original"", ""gt"", ""irrelevant""]","[[2622, 1500], [448, 28], [448, 28]]",1,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,2001,7124,"[5076, 1024, 1024]",0.14373947,2,eos,1.2089,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,216,relative_position/sa_64257,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64257/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_01.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant""]","[[2622, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",4,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,2926,10196,"[5076, 1024, 1024, 1024, 1024, 1024]",0.40172617,2,eos,1.9202,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,216,relative_position/sa_64257,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_03.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_04.png"", ""outputs/crops/relative_position__sa_64257/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64257/irrelevant_03.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2622, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",5,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,4159,14292,"[5076, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",0.57318780,2,eos,3.1133,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,217,relative_position/sa_64554,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64554.jpg,outputs/crops/relative_position__sa_64554/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_03.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64554.jpg"", ""outputs/crops/relative_position__sa_64554/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_03.png""]","[""original"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2265, 1500], [448, 31], [448, 28], [448, 28], [448, 41], [448, 28]]",1,2f835a94a13706e44c3dd68b6356761ffb6dc01ad2d3ad419c2cb14a00385a8b,3dbd3de2cfd53a68df651fb6c75b6a8cb53b998002665e3333c81a0b16fe3a5b,448,31,b20cc8c964d1793a741b34198b7fc40cb768f81b6db98ee39a7cd3ae0cec819e,950057518ccae0bd5778fd31b81d8e743a1729bfbe027762f48116f51e98b752,"Is the green statue on the left or right side of the white statue?
(A) The green statue is on the left side of the white statue.
(B) The green statue is on the right side of the white statue.",A,The green statue is on the left side of the white statue.,A,A,The green statue is on the left side of the white statue.,True,True,2964,10340,"[4988, 1220, 1024, 1024, 1060, 1024]",0.39961315,2,eos,2.0298,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,217,relative_position/sa_64554,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64554.jpg,outputs/crops/relative_position__sa_64554/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_05.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64554.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_00.png"", ""outputs/crops/relative_position__sa_64554/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_64554/irrelevant_05.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant""]","[[2265, 1500], [448, 28], [448, 28], [448, 43], [448, 28], [448, 28], [448, 28], [448, 41], [448, 31], [448, 31]]",8,2f835a94a13706e44c3dd68b6356761ffb6dc01ad2d3ad419c2cb14a00385a8b,3dbd3de2cfd53a68df651fb6c75b6a8cb53b998002665e3333c81a0b16fe3a5b,448,31,b20cc8c964d1793a741b34198b7fc40cb768f81b6db98ee39a7cd3ae0cec819e,950057518ccae0bd5778fd31b81d8e743a1729bfbe027762f48116f51e98b752,"Is the green statue on the left or right side of the white statue?
(A) The green statue is on the left side of the white statue.
(B) The green statue is on the right side of the white statue.",A,The green statue is on the left side of the white statue.,A,A,The green statue is on the left side of the white statue.,True,True,4253,14648,"[4988, 1024, 1024, 1040, 1024, 1024, 1024, 1060, 1220, 1220]",0.57618788,2,eos,3.2597,64,False,200704,1003520,448,sdpa,bfloat16,
