seed,shard_id,num_shards,sample_index,sample_id,category,condition,k_irrelevant,status,original_image_path,gt_crop_path,irrelevant_crop_paths,all_image_paths_used,image_kinds_in_order,image_sizes_in_order,gt_crop_position,gt_crop_hash,gt_crop_file_hash,gt_crop_width,gt_crop_height,original_image_hash,full_image_processed_hash,prompt_text,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,valid_output,input_token_count,estimated_visual_token_count,per_image_visual_token_counts,distractor_visual_token_fraction,output_token_count,finish_reason,generation_time_sec,max_new_tokens,do_sample,processor_min_pixels,processor_max_pixels,crop_long_side,attn_implementation,dtype,error_message
43,7,8,231,relative_position/sa_78272,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/crops/relative_position__sa_78272/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_03.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_02.png"", ""outputs/crops/relative_position__sa_78272/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_03.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2436, 1500], [330, 448], [375, 448], [369, 448], [448, 338], [448, 348]]",2,67426f37ec5eac999285199facf63d34d7df8c4a5ebaf409cdec065da1361eb5,42e6cee49a1d877e37c496915cfc8399e9e62cb9dafea6804f285de92b4ab797,375,448,7d55bc3a2505af812051bbb89ec9c8844287098242f639780af7ba6238a98c5c,efd8d27712713e64524a2242012088627ce1f2d591472c8d5e13299b7f5429e9,"Is the white chair on the left or right side of the street?
(A) The white chair is on the right side of the street.
(B) The white chair is on the left side of the street.",A,The white chair is on the right side of the street.,B,B,The white chair is on the left side of the street.,False,True,2998,10468,"[5040, 1064, 1080, 1080, 1064, 1140]",0.41536110,2,eos,2.0292,64,False,200704,1003520,448,sdpa,bfloat16,
43,7,8,231,relative_position/sa_78272,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/crops/relative_position__sa_78272/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_06.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_02.png"", ""outputs/crops/relative_position__sa_78272/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_78272/irrelevant_06.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2436, 1500], [448, 348], [448, 358], [330, 448], [375, 448], [369, 448], [448, 373], [448, 338], [360, 448], [422, 448]]",4,67426f37ec5eac999285199facf63d34d7df8c4a5ebaf409cdec065da1361eb5,42e6cee49a1d877e37c496915cfc8399e9e62cb9dafea6804f285de92b4ab797,375,448,7d55bc3a2505af812051bbb89ec9c8844287098242f639780af7ba6238a98c5c,efd8d27712713e64524a2242012088627ce1f2d591472c8d5e13299b7f5429e9,"Is the white chair on the left or right side of the street?
(A) The white chair is on the right side of the street.
(B) The white chair is on the left side of the street.",A,The white chair is on the right side of the street.,B,B,The white chair is on the left side of the street.,False,True,4290,14796,"[5040, 1140, 1080, 1064, 1080, 1080, 1080, 1064, 1080, 1088]",0.58637470,2,eos,3.3306,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,232,relative_position/sa_79349,relative_position,original_only,-1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg""]","[""original""]","[[2250, 1500]]",,,,,,2cb74a937bece0386625242f491689376b3c727bb44d55bc5808291cc5183fc1,f0bed6182950efb32ab8ceb0634b17acd3079ad666592c52314268faf7259757,"Is the baby stroller on the left or right side of the person in orange?
(A) The baby stroller is on the left side of the person in orange.
(B) The baby stroller is on the right side of the person in orange.",B,The baby stroller is on the right side of the person in orange.,A,A,The baby stroller is on the left side of the person in orange.,False,True,1372,4988,[4988],0.00000000,2,eos,0.7893,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,232,relative_position/sa_79349,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,outputs/crops/relative_position__sa_79349/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg"", ""outputs/crops/relative_position__sa_79349/gt.png""]","[""original"", ""gt""]","[[2250, 1500], [448, 80]]",1,30276a016bd05070f7c75b32fea344319aa52811fa4e931244730b96ea6c2b1c,b7e13b8d07cf171b54d9709325a6c981b55672b9c98e4ffc611697f405b8f016,448,80,2cb74a937bece0386625242f491689376b3c727bb44d55bc5808291cc5183fc1,f0bed6182950efb32ab8ceb0634b17acd3079ad666592c52314268faf7259757,"Is the baby stroller on the left or right side of the person in orange?
(A) The baby stroller is on the left side of the person in orange.
(B) The baby stroller is on the right side of the person in orange.",B,The baby stroller is on the right side of the person in orange.,B,B,The baby stroller is on the right side of the person in orange.,True,True,1689,6052,"[4988, 1064]",0.00000000,2,eos,0.9974,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,232,relative_position/sa_79349,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,outputs/crops/relative_position__sa_79349/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_00.png"", ""outputs/crops/relative_position__sa_79349/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 50], [448, 80]]",2,30276a016bd05070f7c75b32fea344319aa52811fa4e931244730b96ea6c2b1c,b7e13b8d07cf171b54d9709325a6c981b55672b9c98e4ffc611697f405b8f016,448,80,2cb74a937bece0386625242f491689376b3c727bb44d55bc5808291cc5183fc1,f0bed6182950efb32ab8ceb0634b17acd3079ad666592c52314268faf7259757,"Is the baby stroller on the left or right side of the person in orange?
(A) The baby stroller is on the left side of the person in orange.
(B) The baby stroller is on the right side of the person in orange.",B,The baby stroller is on the right side of the person in orange.,B,B,The baby stroller is on the right side of the person in orange.,True,True,2029,7204,"[4988, 1152, 1064]",0.15991116,2,eos,1.2465,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,232,relative_position/sa_79349,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,outputs/crops/relative_position__sa_79349/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_02.png"", ""outputs/crops/relative_position__sa_79349/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_00.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant""]","[[2250, 1500], [448, 124], [448, 57], [448, 57], [448, 80], [448, 50]]",4,30276a016bd05070f7c75b32fea344319aa52811fa4e931244730b96ea6c2b1c,b7e13b8d07cf171b54d9709325a6c981b55672b9c98e4ffc611697f405b8f016,448,80,2cb74a937bece0386625242f491689376b3c727bb44d55bc5808291cc5183fc1,f0bed6182950efb32ab8ceb0634b17acd3079ad666592c52314268faf7259757,"Is the baby stroller on the left or right side of the person in orange?
(A) The baby stroller is on the left side of the person in orange.
(B) The baby stroller is on the right side of the person in orange.",B,The baby stroller is on the right side of the person in orange.,A,A,The baby stroller is on the left side of the person in orange.,False,True,3007,10480,"[4988, 1116, 1080, 1080, 1064, 1152]",0.42251908,2,eos,2.1537,64,False,200704,1003520,448,sdpa,bfloat16,
43,0,8,232,relative_position/sa_79349,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,outputs/crops/relative_position__sa_79349/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_04.png"", ""outputs/crops/relative_position__sa_79349/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_79349/irrelevant_01.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [448, 103], [448, 57], [448, 68], [448, 57], [448, 50], [448, 64], [448, 80], [448, 113], [448, 124]]",7,30276a016bd05070f7c75b32fea344319aa52811fa4e931244730b96ea6c2b1c,b7e13b8d07cf171b54d9709325a6c981b55672b9c98e4ffc611697f405b8f016,448,80,2cb74a937bece0386625242f491689376b3c727bb44d55bc5808291cc5183fc1,f0bed6182950efb32ab8ceb0634b17acd3079ad666592c52314268faf7259757,"Is the baby stroller on the left or right side of the person in orange?
(A) The baby stroller is on the left side of the person in orange.
(B) The baby stroller is on the right side of the person in orange.",B,The baby stroller is on the right side of the person in orange.,B,B,The baby stroller is on the right side of the person in orange.,True,True,4376,15100,"[4988, 1088, 1080, 1176, 1080, 1152, 1204, 1064, 1152, 1116]",0.59920530,2,eos,3.4532,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,233,relative_position/sa_79958,relative_position,original_only,-1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg,,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg""]","[""original""]","[[2543, 1500]]",,,,,,a4aef85d3979cc02737edcbc32c5b31d4d68d82b3fc2124a172100005f0bbee8,7e6c48fe355a7f464069d99c0b71d6d7bae5f7335b543129db2e5d418a7488e4,"Is the steel ladder on the left or right side of the wagon?
(A) The steel ladder is on the left side of the wagon.
(B) The steel ladder is on the right side of the wagon.",A,The steel ladder is on the left side of the wagon.,A,A,The steel ladder is on the left side of the wagon.,True,True,1358,4968,[4968],0.00000000,2,eos,0.7736,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,233,relative_position/sa_79958,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg,outputs/crops/relative_position__sa_79958/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg"", ""outputs/crops/relative_position__sa_79958/gt.png""]","[""original"", ""gt""]","[[2543, 1500], [448, 265]]",1,ec2b5c4fd114350e2abf6dc1897664d7a3b4130f88a163f969ef167dfd6cb0f6,c6d80418e50123730f5607077c57cf6cc9705a9284508103dbb4e237aea956c2,448,265,a4aef85d3979cc02737edcbc32c5b31d4d68d82b3fc2124a172100005f0bbee8,7e6c48fe355a7f464069d99c0b71d6d7bae5f7335b543129db2e5d418a7488e4,"Is the steel ladder on the left or right side of the wagon?
(A) The steel ladder is on the left side of the wagon.
(B) The steel ladder is on the right side of the wagon.",A,The steel ladder is on the left side of the wagon.,A,A,The steel ladder is on the left side of the wagon.,True,True,1684,6060,"[4968, 1092]",0.00000000,2,eos,1.0053,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,233,relative_position/sa_79958,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg,outputs/crops/relative_position__sa_79958/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg"", ""outputs/crops/relative_position__sa_79958/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_00.png""]","[""original"", ""gt"", ""irrelevant""]","[[2543, 1500], [448, 265], [448, 163]]",1,ec2b5c4fd114350e2abf6dc1897664d7a3b4130f88a163f969ef167dfd6cb0f6,c6d80418e50123730f5607077c57cf6cc9705a9284508103dbb4e237aea956c2,448,265,a4aef85d3979cc02737edcbc32c5b31d4d68d82b3fc2124a172100005f0bbee8,7e6c48fe355a7f464069d99c0b71d6d7bae5f7335b543129db2e5d418a7488e4,"Is the steel ladder on the left or right side of the wagon?
(A) The steel ladder is on the left side of the wagon.
(B) The steel ladder is on the right side of the wagon.",A,The steel ladder is on the left side of the wagon.,A,A,The steel ladder is on the left side of the wagon.,True,True,2006,7140,"[4968, 1092, 1080]",0.15126050,2,eos,1.2284,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,233,relative_position/sa_79958,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg,outputs/crops/relative_position__sa_79958/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_02.png"", ""outputs/crops/relative_position__sa_79958/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_00.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant""]","[[2543, 1500], [448, 261], [448, 267], [448, 265], [448, 339], [448, 163]]",3,ec2b5c4fd114350e2abf6dc1897664d7a3b4130f88a163f969ef167dfd6cb0f6,c6d80418e50123730f5607077c57cf6cc9705a9284508103dbb4e237aea956c2,448,265,a4aef85d3979cc02737edcbc32c5b31d4d68d82b3fc2124a172100005f0bbee8,7e6c48fe355a7f464069d99c0b71d6d7bae5f7335b543129db2e5d418a7488e4,"Is the steel ladder on the left or right side of the wagon?
(A) The steel ladder is on the left side of the wagon.
(B) The steel ladder is on the right side of the wagon.",A,The steel ladder is on the left side of the wagon.,A,A,The steel ladder is on the left side of the wagon.,True,True,2972,10388,"[4968, 1092, 1092, 1092, 1064, 1080]",0.41663458,2,eos,2.0542,64,False,200704,1003520,448,sdpa,bfloat16,
43,1,8,233,relative_position/sa_79958,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg,outputs/crops/relative_position__sa_79958/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_04.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79958.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_03.png"", ""outputs/crops/relative_position__sa_79958/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_79958/irrelevant_04.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2543, 1500], [448, 267], [448, 339], [448, 261], [448, 265], [448, 163], [448, 168], [448, 179], [448, 185], [448, 166]]",4,ec2b5c4fd114350e2abf6dc1897664d7a3b4130f88a163f969ef167dfd6cb0f6,c6d80418e50123730f5607077c57cf6cc9705a9284508103dbb4e237aea956c2,448,265,a4aef85d3979cc02737edcbc32c5b31d4d68d82b3fc2124a172100005f0bbee8,7e6c48fe355a7f464069d99c0b71d6d7bae5f7335b543129db2e5d418a7488e4,"Is the steel ladder on the left or right side of the wagon?
(A) The steel ladder is on the left side of the wagon.
(B) The steel ladder is on the right side of the wagon.",A,The steel ladder is on the left side of the wagon.,A,A,The steel ladder is on the left side of the wagon.,True,True,4282,14792,"[4968, 1092, 1064, 1092, 1092, 1080, 1080, 1144, 1100, 1080]",0.59031909,2,eos,3.2894,64,False,200704,1003520,448,sdpa,bfloat16,
43,2,8,234,relative_position/sa_80084,relative_position,original_only,-1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg,,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg""]","[""original""]","[[2250, 1500]]",,,,,,bb2bb4651db1f94119db07b0deb40955a404c110f5098179bc439a2183f769af,1725be81e0c5bc8292fa8d1ef9912a283c964633820b2cc06c8d44817fb602b4,"Is the blue bench on the left or right side of the green door?
(A) The blue bench is on the left side of the green door.
(B) The blue bench is on the right side of the green door.",A,The blue bench is on the left side of the green door.,A,A,The blue bench is on the left side of the green door.,True,True,1366,4988,[4988],0.00000000,2,eos,0.7885,64,False,200704,1003520,448,sdpa,bfloat16,
43,2,8,234,relative_position/sa_80084,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg,outputs/crops/relative_position__sa_80084/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg"", ""outputs/crops/relative_position__sa_80084/gt.png""]","[""original"", ""gt""]","[[2250, 1500], [443, 448]]",1,c343229c58975d39af1f2da42827263f572f5707d9ea735bed81d9c78c331e6a,57f253738e03251337882cb6014e955cc0b0c9a33bee4529a597fe6f24875c79,443,448,bb2bb4651db1f94119db07b0deb40955a404c110f5098179bc439a2183f769af,1725be81e0c5bc8292fa8d1ef9912a283c964633820b2cc06c8d44817fb602b4,"Is the blue bench on the left or right side of the green door?
(A) The blue bench is on the left side of the green door.
(B) The blue bench is on the right side of the green door.",A,The blue bench is on the left side of the green door.,A,A,The blue bench is on the left side of the green door.,True,True,1675,6012,"[4988, 1024]",0.00000000,2,eos,1.0018,64,False,200704,1003520,448,sdpa,bfloat16,
43,2,8,234,relative_position/sa_80084,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg,outputs/crops/relative_position__sa_80084/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_00.png"", ""outputs/crops/relative_position__sa_80084/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 421], [443, 448]]",2,c343229c58975d39af1f2da42827263f572f5707d9ea735bed81d9c78c331e6a,57f253738e03251337882cb6014e955cc0b0c9a33bee4529a597fe6f24875c79,443,448,bb2bb4651db1f94119db07b0deb40955a404c110f5098179bc439a2183f769af,1725be81e0c5bc8292fa8d1ef9912a283c964633820b2cc06c8d44817fb602b4,"Is the blue bench on the left or right side of the green door?
(A) The blue bench is on the left side of the green door.
(B) The blue bench is on the right side of the green door.",A,The blue bench is on the left side of the green door.,A,A,The blue bench is on the left side of the green door.,True,True,2002,7100,"[4988, 1088, 1024]",0.15323944,2,eos,1.2228,64,False,200704,1003520,448,sdpa,bfloat16,
43,2,8,234,relative_position/sa_80084,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg,outputs/crops/relative_position__sa_80084/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_02.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_00.png"", ""outputs/crops/relative_position__sa_80084/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_02.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [448, 401], [448, 421], [443, 448], [448, 273], [448, 352]]",3,c343229c58975d39af1f2da42827263f572f5707d9ea735bed81d9c78c331e6a,57f253738e03251337882cb6014e955cc0b0c9a33bee4529a597fe6f24875c79,443,448,bb2bb4651db1f94119db07b0deb40955a404c110f5098179bc439a2183f769af,1725be81e0c5bc8292fa8d1ef9912a283c964633820b2cc06c8d44817fb602b4,"Is the blue bench on the left or right side of the green door?
(A) The blue bench is on the left side of the green door.
(B) The blue bench is on the right side of the green door.",A,The blue bench is on the left side of the green door.,A,A,The blue bench is on the left side of the green door.,True,True,2992,10420,"[4988, 1088, 1088, 1024, 1092, 1140]",0.42303263,2,eos,2.0222,64,False,200704,1003520,448,sdpa,bfloat16,
43,2,8,234,relative_position/sa_80084,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg,outputs/crops/relative_position__sa_80084/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_80084.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_06.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_07.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_01.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_05.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_04.png"", ""outputs/crops_v21/seed43/relative_position__sa_80084/irrelevant_00.png"", ""outputs/crops/relative_position__sa_80084/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 369], [448, 401], [448, 362], [448, 273], [448, 352], [448, 434], [448, 300], [448, 421], [443, 448]]",9,c343229c58975d39af1f2da42827263f572f5707d9ea735bed81d9c78c331e6a,57f253738e03251337882cb6014e955cc0b0c9a33bee4529a597fe6f24875c79,443,448,bb2bb4651db1f94119db07b0deb40955a404c110f5098179bc439a2183f769af,1725be81e0c5bc8292fa8d1ef9912a283c964633820b2cc06c8d44817fb602b4,"Is the blue bench on the left or right side of the green door?
(A) The blue bench is on the left side of the green door.
(B) The blue bench is on the right side of the green door.",A,The blue bench is on the left side of the green door.,A,A,The blue bench is on the left side of the green door.,True,True,4276,14724,"[4988, 1080, 1088, 1080, 1092, 1140, 1024, 1120, 1088, 1024]",0.59168704,2,eos,3.3106,64,False,200704,1003520,448,sdpa,bfloat16,
